index,label,split,seed,dataset,forget_per_class
1988,0,forget,1,Cifar10,500
47050,0,forget,1,Cifar10,500
30597,0,forget,1,Cifar10,500
36163,0,forget,1,Cifar10,500
30160,0,forget,1,Cifar10,500
35662,0,forget,1,Cifar10,500
47520,0,forget,1,Cifar10,500
752,0,forget,1,Cifar10,500
41036,0,forget,1,Cifar10,500
3536,0,forget,1,Cifar10,500
3277,0,forget,1,Cifar10,500
31127,0,forget,1,Cifar10,500
2808,0,forget,1,Cifar10,500
7014,0,forget,1,Cifar10,500
46554,0,forget,1,Cifar10,500
31083,0,forget,1,Cifar10,500
16460,0,forget,1,Cifar10,500
9257,0,forget,1,Cifar10,500
24488,0,forget,1,Cifar10,500
48492,0,forget,1,Cifar10,500
32403,0,forget,1,Cifar10,500
29860,0,forget,1,Cifar10,500
15288,0,forget,1,Cifar10,500
48546,0,forget,1,Cifar10,500
16903,0,forget,1,Cifar10,500
8746,0,forget,1,Cifar10,500
6008,0,forget,1,Cifar10,500
47557,0,forget,1,Cifar10,500
38948,0,forget,1,Cifar10,500
37728,0,forget,1,Cifar10,500
5665,0,forget,1,Cifar10,500
35381,0,forget,1,Cifar10,500
2209,0,forget,1,Cifar10,500
12534,0,forget,1,Cifar10,500
8062,0,forget,1,Cifar10,500
49128,0,forget,1,Cifar10,500
25748,0,forget,1,Cifar10,500
19210,0,forget,1,Cifar10,500
15113,0,forget,1,Cifar10,500
36148,0,forget,1,Cifar10,500
5673,0,forget,1,Cifar10,500
40332,0,forget,1,Cifar10,500
29599,0,forget,1,Cifar10,500
28052,0,forget,1,Cifar10,500
36175,0,forget,1,Cifar10,500
26840,0,forget,1,Cifar10,500
4952,0,forget,1,Cifar10,500
15839,0,forget,1,Cifar10,500
40113,0,forget,1,Cifar10,500
28826,0,forget,1,Cifar10,500
8813,0,forget,1,Cifar10,500
15931,0,forget,1,Cifar10,500
12178,0,forget,1,Cifar10,500
16305,0,forget,1,Cifar10,500
38466,0,forget,1,Cifar10,500
34746,0,forget,1,Cifar10,500
27047,0,forget,1,Cifar10,500
41124,0,forget,1,Cifar10,500
36558,0,forget,1,Cifar10,500
36286,0,forget,1,Cifar10,500
26776,0,forget,1,Cifar10,500
4420,0,forget,1,Cifar10,500
42934,0,forget,1,Cifar10,500
7547,0,forget,1,Cifar10,500
20474,0,forget,1,Cifar10,500
48778,0,forget,1,Cifar10,500
16075,0,forget,1,Cifar10,500
19812,0,forget,1,Cifar10,500
17453,0,forget,1,Cifar10,500
23797,0,forget,1,Cifar10,500
33831,0,forget,1,Cifar10,500
20902,0,forget,1,Cifar10,500
8741,0,forget,1,Cifar10,500
10553,0,forget,1,Cifar10,500
32484,0,forget,1,Cifar10,500
1632,0,forget,1,Cifar10,500
29336,0,forget,1,Cifar10,500
19041,0,forget,1,Cifar10,500
27522,0,forget,1,Cifar10,500
15580,0,forget,1,Cifar10,500
22080,0,forget,1,Cifar10,500
23485,0,forget,1,Cifar10,500
15542,0,forget,1,Cifar10,500
28512,0,forget,1,Cifar10,500
23791,0,forget,1,Cifar10,500
44592,0,forget,1,Cifar10,500
32602,0,forget,1,Cifar10,500
24163,0,forget,1,Cifar10,500
10334,0,forget,1,Cifar10,500
15191,0,forget,1,Cifar10,500
22123,0,forget,1,Cifar10,500
24212,0,forget,1,Cifar10,500
7327,0,forget,1,Cifar10,500
5484,0,forget,1,Cifar10,500
29837,0,forget,1,Cifar10,500
19445,0,forget,1,Cifar10,500
5094,0,forget,1,Cifar10,500
16801,0,forget,1,Cifar10,500
17383,0,forget,1,Cifar10,500
45604,0,forget,1,Cifar10,500
21393,0,forget,1,Cifar10,500
33421,0,forget,1,Cifar10,500
22521,0,forget,1,Cifar10,500
35411,0,forget,1,Cifar10,500
30895,0,forget,1,Cifar10,500
33770,0,forget,1,Cifar10,500
47220,0,forget,1,Cifar10,500
6380,0,forget,1,Cifar10,500
41452,0,forget,1,Cifar10,500
32831,0,forget,1,Cifar10,500
47763,0,forget,1,Cifar10,500
11431,0,forget,1,Cifar10,500
10893,0,forget,1,Cifar10,500
17568,0,forget,1,Cifar10,500
43301,0,forget,1,Cifar10,500
26332,0,forget,1,Cifar10,500
30440,0,forget,1,Cifar10,500
965,0,forget,1,Cifar10,500
13880,0,forget,1,Cifar10,500
19317,0,forget,1,Cifar10,500
10043,0,forget,1,Cifar10,500
49641,0,forget,1,Cifar10,500
40752,0,forget,1,Cifar10,500
48691,0,forget,1,Cifar10,500
5529,0,forget,1,Cifar10,500
33148,0,forget,1,Cifar10,500
4311,0,forget,1,Cifar10,500
26522,0,forget,1,Cifar10,500
3741,0,forget,1,Cifar10,500
43610,0,forget,1,Cifar10,500
15571,0,forget,1,Cifar10,500
40635,0,forget,1,Cifar10,500
40830,0,forget,1,Cifar10,500
37867,0,forget,1,Cifar10,500
27315,0,forget,1,Cifar10,500
41030,0,forget,1,Cifar10,500
14025,0,forget,1,Cifar10,500
44074,0,forget,1,Cifar10,500
21564,0,forget,1,Cifar10,500
37456,0,forget,1,Cifar10,500
26918,0,forget,1,Cifar10,500
24834,0,forget,1,Cifar10,500
47398,0,forget,1,Cifar10,500
44498,0,forget,1,Cifar10,500
2861,0,forget,1,Cifar10,500
17103,0,forget,1,Cifar10,500
14343,0,forget,1,Cifar10,500
40648,0,forget,1,Cifar10,500
2459,0,forget,1,Cifar10,500
40485,0,forget,1,Cifar10,500
7396,0,forget,1,Cifar10,500
10365,0,forget,1,Cifar10,500
7445,0,forget,1,Cifar10,500
27986,0,forget,1,Cifar10,500
34919,0,forget,1,Cifar10,500
11029,0,forget,1,Cifar10,500
41636,0,forget,1,Cifar10,500
2027,0,forget,1,Cifar10,500
22026,0,forget,1,Cifar10,500
13289,0,forget,1,Cifar10,500
39153,0,forget,1,Cifar10,500
49219,0,forget,1,Cifar10,500
10470,0,forget,1,Cifar10,500
43592,0,forget,1,Cifar10,500
32326,0,forget,1,Cifar10,500
12634,0,forget,1,Cifar10,500
13850,0,forget,1,Cifar10,500
34938,0,forget,1,Cifar10,500
13174,0,forget,1,Cifar10,500
38681,0,forget,1,Cifar10,500
42110,0,forget,1,Cifar10,500
40241,0,forget,1,Cifar10,500
31987,0,forget,1,Cifar10,500
19273,0,forget,1,Cifar10,500
36323,0,forget,1,Cifar10,500
21272,0,forget,1,Cifar10,500
39966,0,forget,1,Cifar10,500
7970,0,forget,1,Cifar10,500
13915,0,forget,1,Cifar10,500
30914,0,forget,1,Cifar10,500
47402,0,forget,1,Cifar10,500
3011,0,forget,1,Cifar10,500
19728,0,forget,1,Cifar10,500
8660,0,forget,1,Cifar10,500
10589,0,forget,1,Cifar10,500
32775,0,forget,1,Cifar10,500
41274,0,forget,1,Cifar10,500
600,0,forget,1,Cifar10,500
25976,0,forget,1,Cifar10,500
36531,0,forget,1,Cifar10,500
22645,0,forget,1,Cifar10,500
38217,0,forget,1,Cifar10,500
28179,0,forget,1,Cifar10,500
5103,0,forget,1,Cifar10,500
37905,0,forget,1,Cifar10,500
43012,0,forget,1,Cifar10,500
26391,0,forget,1,Cifar10,500
47381,0,forget,1,Cifar10,500
44126,0,forget,1,Cifar10,500
43160,0,forget,1,Cifar10,500
24587,0,forget,1,Cifar10,500
7654,0,forget,1,Cifar10,500
6919,0,forget,1,Cifar10,500
9853,0,forget,1,Cifar10,500
4504,0,forget,1,Cifar10,500
43667,0,forget,1,Cifar10,500
2010,0,forget,1,Cifar10,500
19982,0,forget,1,Cifar10,500
28216,0,forget,1,Cifar10,500
13860,0,forget,1,Cifar10,500
16840,0,forget,1,Cifar10,500
27686,0,forget,1,Cifar10,500
15225,0,forget,1,Cifar10,500
26722,0,forget,1,Cifar10,500
36927,0,forget,1,Cifar10,500
9292,0,forget,1,Cifar10,500
8242,0,forget,1,Cifar10,500
19492,0,forget,1,Cifar10,500
46303,0,forget,1,Cifar10,500
7655,0,forget,1,Cifar10,500
8376,0,forget,1,Cifar10,500
1757,0,forget,1,Cifar10,500
44645,0,forget,1,Cifar10,500
2718,0,forget,1,Cifar10,500
26761,0,forget,1,Cifar10,500
15677,0,forget,1,Cifar10,500
48844,0,forget,1,Cifar10,500
27760,0,forget,1,Cifar10,500
16564,0,forget,1,Cifar10,500
10681,0,forget,1,Cifar10,500
6929,0,forget,1,Cifar10,500
48355,0,forget,1,Cifar10,500
20852,0,forget,1,Cifar10,500
35263,0,forget,1,Cifar10,500
27176,0,forget,1,Cifar10,500
47943,0,forget,1,Cifar10,500
5521,0,forget,1,Cifar10,500
12808,0,forget,1,Cifar10,500
38130,0,forget,1,Cifar10,500
16113,0,forget,1,Cifar10,500
19974,0,forget,1,Cifar10,500
42301,0,forget,1,Cifar10,500
10343,0,forget,1,Cifar10,500
37330,0,forget,1,Cifar10,500
10202,0,forget,1,Cifar10,500
21924,0,forget,1,Cifar10,500
44624,0,forget,1,Cifar10,500
17976,0,forget,1,Cifar10,500
32744,0,forget,1,Cifar10,500
12435,0,forget,1,Cifar10,500
10159,0,forget,1,Cifar10,500
47433,0,forget,1,Cifar10,500
37191,0,forget,1,Cifar10,500
13894,0,forget,1,Cifar10,500
15435,0,forget,1,Cifar10,500
36545,0,forget,1,Cifar10,500
15661,0,forget,1,Cifar10,500
20002,0,forget,1,Cifar10,500
15236,0,forget,1,Cifar10,500
29518,0,forget,1,Cifar10,500
13583,0,forget,1,Cifar10,500
27516,0,forget,1,Cifar10,500
40590,0,forget,1,Cifar10,500
17620,0,forget,1,Cifar10,500
35934,0,forget,1,Cifar10,500
19009,0,forget,1,Cifar10,500
36858,0,forget,1,Cifar10,500
4563,0,forget,1,Cifar10,500
27706,0,forget,1,Cifar10,500
189,0,forget,1,Cifar10,500
20606,0,forget,1,Cifar10,500
39477,0,forget,1,Cifar10,500
48327,0,forget,1,Cifar10,500
43980,0,forget,1,Cifar10,500
13368,0,forget,1,Cifar10,500
28817,0,forget,1,Cifar10,500
8898,0,forget,1,Cifar10,500
48891,0,forget,1,Cifar10,500
5432,0,forget,1,Cifar10,500
39899,0,forget,1,Cifar10,500
34568,0,forget,1,Cifar10,500
31728,0,forget,1,Cifar10,500
17233,0,forget,1,Cifar10,500
25762,0,forget,1,Cifar10,500
1913,0,forget,1,Cifar10,500
626,0,forget,1,Cifar10,500
15309,0,forget,1,Cifar10,500
27137,0,forget,1,Cifar10,500
11100,0,forget,1,Cifar10,500
10050,0,forget,1,Cifar10,500
15452,0,forget,1,Cifar10,500
18306,0,forget,1,Cifar10,500
5614,0,forget,1,Cifar10,500
5858,0,forget,1,Cifar10,500
38782,0,forget,1,Cifar10,500
9384,0,forget,1,Cifar10,500
46380,0,forget,1,Cifar10,500
1243,0,forget,1,Cifar10,500
2435,0,forget,1,Cifar10,500
13483,0,forget,1,Cifar10,500
45384,0,forget,1,Cifar10,500
38635,0,forget,1,Cifar10,500
27175,0,forget,1,Cifar10,500
25514,0,forget,1,Cifar10,500
7320,0,forget,1,Cifar10,500
14909,0,forget,1,Cifar10,500
93,0,forget,1,Cifar10,500
19386,0,forget,1,Cifar10,500
28126,0,forget,1,Cifar10,500
3618,0,forget,1,Cifar10,500
13712,0,forget,1,Cifar10,500
18697,0,forget,1,Cifar10,500
44778,0,forget,1,Cifar10,500
14169,0,forget,1,Cifar10,500
35089,0,forget,1,Cifar10,500
37522,0,forget,1,Cifar10,500
17932,0,forget,1,Cifar10,500
15871,0,forget,1,Cifar10,500
6376,0,forget,1,Cifar10,500
47912,0,forget,1,Cifar10,500
13966,0,forget,1,Cifar10,500
23999,0,forget,1,Cifar10,500
34722,0,forget,1,Cifar10,500
9390,0,forget,1,Cifar10,500
36901,0,forget,1,Cifar10,500
43909,0,forget,1,Cifar10,500
28311,0,forget,1,Cifar10,500
8018,0,forget,1,Cifar10,500
5952,0,forget,1,Cifar10,500
11671,0,forget,1,Cifar10,500
49441,0,forget,1,Cifar10,500
47740,0,forget,1,Cifar10,500
18368,0,forget,1,Cifar10,500
44116,0,forget,1,Cifar10,500
40349,0,forget,1,Cifar10,500
31658,0,forget,1,Cifar10,500
2258,0,forget,1,Cifar10,500
20105,0,forget,1,Cifar10,500
1601,0,forget,1,Cifar10,500
43368,0,forget,1,Cifar10,500
40851,0,forget,1,Cifar10,500
37674,0,forget,1,Cifar10,500
46041,0,forget,1,Cifar10,500
30520,0,forget,1,Cifar10,500
3979,0,forget,1,Cifar10,500
42688,0,forget,1,Cifar10,500
24690,0,forget,1,Cifar10,500
39409,0,forget,1,Cifar10,500
28320,0,forget,1,Cifar10,500
29593,0,forget,1,Cifar10,500
20458,0,forget,1,Cifar10,500
49941,0,forget,1,Cifar10,500
19027,0,forget,1,Cifar10,500
37962,0,forget,1,Cifar10,500
9910,0,forget,1,Cifar10,500
7998,0,forget,1,Cifar10,500
45186,0,forget,1,Cifar10,500
37712,0,forget,1,Cifar10,500
22924,0,forget,1,Cifar10,500
43378,0,forget,1,Cifar10,500
27211,0,forget,1,Cifar10,500
34341,0,forget,1,Cifar10,500
48239,0,forget,1,Cifar10,500
1123,0,forget,1,Cifar10,500
11946,0,forget,1,Cifar10,500
33179,0,forget,1,Cifar10,500
38044,0,forget,1,Cifar10,500
39589,0,forget,1,Cifar10,500
36289,0,forget,1,Cifar10,500
49168,0,forget,1,Cifar10,500
3136,0,forget,1,Cifar10,500
47017,0,forget,1,Cifar10,500
405,0,forget,1,Cifar10,500
2720,0,forget,1,Cifar10,500
38591,0,forget,1,Cifar10,500
284,0,forget,1,Cifar10,500
49556,0,forget,1,Cifar10,500
29587,0,forget,1,Cifar10,500
12492,0,forget,1,Cifar10,500
45886,0,forget,1,Cifar10,500
49723,0,forget,1,Cifar10,500
35858,0,forget,1,Cifar10,500
1589,0,forget,1,Cifar10,500
3224,0,forget,1,Cifar10,500
185,0,forget,1,Cifar10,500
18424,0,forget,1,Cifar10,500
25198,0,forget,1,Cifar10,500
44017,0,forget,1,Cifar10,500
16785,0,forget,1,Cifar10,500
38913,0,forget,1,Cifar10,500
11060,0,forget,1,Cifar10,500
21723,0,forget,1,Cifar10,500
37178,0,forget,1,Cifar10,500
45513,0,forget,1,Cifar10,500
48489,0,forget,1,Cifar10,500
44045,0,forget,1,Cifar10,500
32022,0,forget,1,Cifar10,500
36482,0,forget,1,Cifar10,500
33700,0,forget,1,Cifar10,500
16191,0,forget,1,Cifar10,500
38053,0,forget,1,Cifar10,500
45556,0,forget,1,Cifar10,500
13248,0,forget,1,Cifar10,500
276,0,forget,1,Cifar10,500
28699,0,forget,1,Cifar10,500
15900,0,forget,1,Cifar10,500
29189,0,forget,1,Cifar10,500
41484,0,forget,1,Cifar10,500
37083,0,forget,1,Cifar10,500
41557,0,forget,1,Cifar10,500
6132,0,forget,1,Cifar10,500
18538,0,forget,1,Cifar10,500
18935,0,forget,1,Cifar10,500
45652,0,forget,1,Cifar10,500
20574,0,forget,1,Cifar10,500
31970,0,retain,1,Cifar10,500
46474,0,retain,1,Cifar10,500
17917,0,retain,1,Cifar10,500
25422,0,retain,1,Cifar10,500
29497,0,retain,1,Cifar10,500
17677,0,retain,1,Cifar10,500
37233,0,retain,1,Cifar10,500
15866,0,retain,1,Cifar10,500
16548,0,retain,1,Cifar10,500
20349,0,retain,1,Cifar10,500
43125,0,retain,1,Cifar10,500
36119,0,retain,1,Cifar10,500
15628,0,retain,1,Cifar10,500
39288,0,retain,1,Cifar10,500
14948,0,retain,1,Cifar10,500
17080,0,retain,1,Cifar10,500
40294,0,retain,1,Cifar10,500
45387,0,retain,1,Cifar10,500
37517,0,retain,1,Cifar10,500
23786,0,retain,1,Cifar10,500
7792,0,retain,1,Cifar10,500
3263,0,retain,1,Cifar10,500
8577,0,retain,1,Cifar10,500
40432,0,retain,1,Cifar10,500
33011,0,retain,1,Cifar10,500
872,0,retain,1,Cifar10,500
10675,0,retain,1,Cifar10,500
22609,0,retain,1,Cifar10,500
911,0,retain,1,Cifar10,500
29099,0,retain,1,Cifar10,500
1522,0,retain,1,Cifar10,500
21144,0,retain,1,Cifar10,500
48109,0,retain,1,Cifar10,500
8971,0,retain,1,Cifar10,500
7700,0,retain,1,Cifar10,500
48687,0,retain,1,Cifar10,500
26879,0,retain,1,Cifar10,500
25160,0,retain,1,Cifar10,500
20983,0,retain,1,Cifar10,500
36955,0,retain,1,Cifar10,500
6761,0,retain,1,Cifar10,500
7859,0,retain,1,Cifar10,500
28449,0,retain,1,Cifar10,500
19818,0,retain,1,Cifar10,500
18854,0,retain,1,Cifar10,500
16420,0,retain,1,Cifar10,500
2342,0,retain,1,Cifar10,500
35430,0,retain,1,Cifar10,500
11583,0,retain,1,Cifar10,500
9611,0,retain,1,Cifar10,500
18315,0,retain,1,Cifar10,500
25970,0,retain,1,Cifar10,500
10353,0,retain,1,Cifar10,500
13382,0,retain,1,Cifar10,500
32220,0,retain,1,Cifar10,500
14615,0,retain,1,Cifar10,500
36018,0,retain,1,Cifar10,500
36634,0,retain,1,Cifar10,500
30415,0,retain,1,Cifar10,500
41588,0,retain,1,Cifar10,500
47766,0,retain,1,Cifar10,500
20267,0,retain,1,Cifar10,500
2473,0,retain,1,Cifar10,500
44141,0,retain,1,Cifar10,500
12836,0,retain,1,Cifar10,500
9058,0,retain,1,Cifar10,500
34780,0,retain,1,Cifar10,500
32078,0,retain,1,Cifar10,500
3971,0,retain,1,Cifar10,500
25457,0,retain,1,Cifar10,500
39628,0,retain,1,Cifar10,500
30605,0,retain,1,Cifar10,500
21721,0,retain,1,Cifar10,500
33128,0,retain,1,Cifar10,500
11535,0,retain,1,Cifar10,500
35282,0,retain,1,Cifar10,500
26704,0,retain,1,Cifar10,500
22847,0,retain,1,Cifar10,500
2021,0,retain,1,Cifar10,500
8387,0,retain,1,Cifar10,500
26322,0,retain,1,Cifar10,500
19860,0,retain,1,Cifar10,500
38341,0,retain,1,Cifar10,500
6382,0,retain,1,Cifar10,500
19115,0,retain,1,Cifar10,500
7898,0,retain,1,Cifar10,500
23952,0,retain,1,Cifar10,500
8359,0,retain,1,Cifar10,500
25668,0,retain,1,Cifar10,500
47106,0,retain,1,Cifar10,500
22383,0,retain,1,Cifar10,500
23652,0,retain,1,Cifar10,500
43442,0,retain,1,Cifar10,500
20813,0,retain,1,Cifar10,500
45176,0,retain,1,Cifar10,500
21288,0,retain,1,Cifar10,500
12375,0,retain,1,Cifar10,500
14652,0,retain,1,Cifar10,500
35996,0,retain,1,Cifar10,500
35121,0,retain,1,Cifar10,500
453,0,retain,1,Cifar10,500
25339,0,retain,1,Cifar10,500
1954,0,retain,1,Cifar10,500
44464,0,retain,1,Cifar10,500
23021,0,retain,1,Cifar10,500
1012,0,retain,1,Cifar10,500
28767,0,retain,1,Cifar10,500
2189,0,retain,1,Cifar10,500
19332,0,retain,1,Cifar10,500
12818,0,retain,1,Cifar10,500
16647,0,retain,1,Cifar10,500
46689,0,retain,1,Cifar10,500
22773,0,retain,1,Cifar10,500
39875,0,retain,1,Cifar10,500
1335,0,retain,1,Cifar10,500
29606,0,retain,1,Cifar10,500
24844,0,retain,1,Cifar10,500
1306,0,retain,1,Cifar10,500
38344,0,retain,1,Cifar10,500
26427,0,retain,1,Cifar10,500
48926,0,retain,1,Cifar10,500
11122,0,retain,1,Cifar10,500
20891,0,retain,1,Cifar10,500
37664,0,retain,1,Cifar10,500
42883,0,retain,1,Cifar10,500
38238,0,retain,1,Cifar10,500
45242,0,retain,1,Cifar10,500
39396,0,retain,1,Cifar10,500
24792,0,retain,1,Cifar10,500
782,0,retain,1,Cifar10,500
32954,0,retain,1,Cifar10,500
41467,0,retain,1,Cifar10,500
14052,0,retain,1,Cifar10,500
15678,0,retain,1,Cifar10,500
40245,0,retain,1,Cifar10,500
20398,0,retain,1,Cifar10,500
47585,0,retain,1,Cifar10,500
1885,0,retain,1,Cifar10,500
45594,0,retain,1,Cifar10,500
41233,0,retain,1,Cifar10,500
27855,0,retain,1,Cifar10,500
22939,0,retain,1,Cifar10,500
30963,0,retain,1,Cifar10,500
5803,0,retain,1,Cifar10,500
983,0,retain,1,Cifar10,500
19682,0,retain,1,Cifar10,500
3696,0,retain,1,Cifar10,500
39531,0,retain,1,Cifar10,500
4816,0,retain,1,Cifar10,500
17395,0,retain,1,Cifar10,500
20275,0,retain,1,Cifar10,500
14213,0,retain,1,Cifar10,500
5928,0,retain,1,Cifar10,500
37870,0,retain,1,Cifar10,500
37758,0,retain,1,Cifar10,500
20355,0,retain,1,Cifar10,500
3609,0,retain,1,Cifar10,500
13086,0,retain,1,Cifar10,500
20555,0,retain,1,Cifar10,500
44940,0,retain,1,Cifar10,500
48254,0,retain,1,Cifar10,500
42379,0,retain,1,Cifar10,500
11475,0,retain,1,Cifar10,500
8102,0,retain,1,Cifar10,500
22238,0,retain,1,Cifar10,500
14390,0,retain,1,Cifar10,500
42559,0,retain,1,Cifar10,500
9985,0,retain,1,Cifar10,500
35059,0,retain,1,Cifar10,500
30537,0,retain,1,Cifar10,500
1887,0,retain,1,Cifar10,500
10954,0,retain,1,Cifar10,500
27440,0,retain,1,Cifar10,500
48859,0,retain,1,Cifar10,500
26040,0,retain,1,Cifar10,500
45546,0,retain,1,Cifar10,500
37189,0,retain,1,Cifar10,500
27147,0,retain,1,Cifar10,500
20205,0,retain,1,Cifar10,500
2574,0,retain,1,Cifar10,500
12507,0,retain,1,Cifar10,500
20566,0,retain,1,Cifar10,500
15622,0,retain,1,Cifar10,500
21071,0,retain,1,Cifar10,500
1195,0,retain,1,Cifar10,500
24639,0,retain,1,Cifar10,500
2451,0,retain,1,Cifar10,500
24679,0,retain,1,Cifar10,500
38112,0,retain,1,Cifar10,500
39281,0,retain,1,Cifar10,500
199,0,retain,1,Cifar10,500
36427,0,retain,1,Cifar10,500
34783,0,retain,1,Cifar10,500
31029,0,retain,1,Cifar10,500
3438,0,retain,1,Cifar10,500
6393,0,retain,1,Cifar10,500
12181,0,retain,1,Cifar10,500
46839,0,retain,1,Cifar10,500
40143,0,retain,1,Cifar10,500
15333,0,retain,1,Cifar10,500
38683,0,retain,1,Cifar10,500
2707,0,retain,1,Cifar10,500
455,0,retain,1,Cifar10,500
25651,0,retain,1,Cifar10,500
45936,0,retain,1,Cifar10,500
10486,0,retain,1,Cifar10,500
38091,0,retain,1,Cifar10,500
41355,0,retain,1,Cifar10,500
17076,0,retain,1,Cifar10,500
974,0,retain,1,Cifar10,500
49535,0,retain,1,Cifar10,500
14867,0,retain,1,Cifar10,500
3337,0,retain,1,Cifar10,500
8549,0,retain,1,Cifar10,500
30383,0,retain,1,Cifar10,500
15258,0,retain,1,Cifar10,500
417,0,retain,1,Cifar10,500
21975,0,retain,1,Cifar10,500
9004,0,retain,1,Cifar10,500
28716,0,retain,1,Cifar10,500
11305,0,retain,1,Cifar10,500
37646,0,retain,1,Cifar10,500
25763,0,retain,1,Cifar10,500
7660,0,retain,1,Cifar10,500
37984,0,retain,1,Cifar10,500
34745,0,retain,1,Cifar10,500
19188,0,retain,1,Cifar10,500
3066,0,retain,1,Cifar10,500
40275,0,retain,1,Cifar10,500
44303,0,retain,1,Cifar10,500
39397,0,retain,1,Cifar10,500
10394,0,retain,1,Cifar10,500
27415,0,retain,1,Cifar10,500
17357,0,retain,1,Cifar10,500
34537,0,retain,1,Cifar10,500
22777,0,retain,1,Cifar10,500
5494,0,retain,1,Cifar10,500
25288,0,retain,1,Cifar10,500
41929,0,retain,1,Cifar10,500
27170,0,retain,1,Cifar10,500
233,0,retain,1,Cifar10,500
11151,0,retain,1,Cifar10,500
1872,0,retain,1,Cifar10,500
30517,0,retain,1,Cifar10,500
20424,0,retain,1,Cifar10,500
3128,0,retain,1,Cifar10,500
4918,0,retain,1,Cifar10,500
29540,0,retain,1,Cifar10,500
6920,0,retain,1,Cifar10,500
42446,0,retain,1,Cifar10,500
38340,0,retain,1,Cifar10,500
19339,0,retain,1,Cifar10,500
28791,0,retain,1,Cifar10,500
45113,0,retain,1,Cifar10,500
48729,0,retain,1,Cifar10,500
42517,0,retain,1,Cifar10,500
20014,0,retain,1,Cifar10,500
20236,0,retain,1,Cifar10,500
44461,0,retain,1,Cifar10,500
4249,0,retain,1,Cifar10,500
18012,0,retain,1,Cifar10,500
36763,0,retain,1,Cifar10,500
46680,0,retain,1,Cifar10,500
5828,0,retain,1,Cifar10,500
42867,0,retain,1,Cifar10,500
13420,0,retain,1,Cifar10,500
41806,0,retain,1,Cifar10,500
10323,0,retain,1,Cifar10,500
3180,0,retain,1,Cifar10,500
3332,0,retain,1,Cifar10,500
30930,0,retain,1,Cifar10,500
17015,0,retain,1,Cifar10,500
43375,0,retain,1,Cifar10,500
34459,0,retain,1,Cifar10,500
32522,0,retain,1,Cifar10,500
25419,0,retain,1,Cifar10,500
